22, 12, -0.00002591504734651918, 0.00003536214158174790
22, 13, -0.00001629057661310838, 0.00001202733935260611
22, 14, -0.00000588338567510719, 0.00000810413917364575
22, 15, -0.00000318300499792186, 0.00000368899195299240
22, 16, -0.00000100323524146282, 0.00000166489901408593
22, 17, -0.00000103835343463116, 0.00000091275279934328
22, 18, -0.00000029646889921020, 0.00000079765811521471
22, 19, -0.00000040508983604136, 0.00000058879359872087
22, 20, -0.00000030881117813810, 0.00000060168341692326
22, 21, 0.00000011719152913523, 0.00000091720219903460
22, 22, -0.00000019952450321062, 0.00000074199064083361
22, 23, -0.00000044520724077973, 0.00000043424500010453
22, 24, -0.00000008703981573029, 0.00000081580440511638
22, 25, 0.00000009803133492106, 0.00000094933681456386
21, 5, -0.00476313561362305682, 0.00234354977137390475
21, 6, -0.00334300855765935420, 0.00085339846408126669
21, 7, -0.00095080278919343277, 0.00093384546929703048
21, 8, -0.00037063572447807212, 0.00045808665404929212
21, 9, -0.00019666263284628477, 0.00028552675792163445
21, 10, -0.00005130202675108390, 0.00018557240819878923
21, 11, -0.00007427177397349381, 0.00005488109984639609
21, 12, -0.00002002500565164065, 0.00003561501883870187
21, 13, -0.00001826538694026834, 0.00000571291841904307
21, 14, -0.00001096268086465588, 0.00000246575600840202
21, 15, -0.00000397598249702887, 0.00000322694893044613
21, 16, -0.00000294008892799640, 0.00000098990230273059
21, 17, -0.00000250238208590370, -0.00000016344113509603
21, 18, -0.00000137732137313372, 0.00000032244830234439
21, 19, -0.00000172224395059390, -0.00000001812064095535
21, 20, -0.00000193515078022603, -0.00000050273733453084
21, 21, -0.00000177810335559238, 0.00000000790380909878
21, 22, -0.00000103784130518400, 0.00000067150794230838
21, 23, -0.00000214884382705911, -0.00000031289877641099
21, 24, -0.00000135745312851491, 0.00000036484560982656
21, 25, -0.00000219547829720800, -0.00000053398036408448
20, 5, -0.00122057070080502234, 0.00543987924161956366
20, 6, -0.00107786200173850839, 0.00284718763198134588
20, 7, -0.00067902241866997406, 0.00128722406372983218
20, 8, -0.00037204421075663299, 0.00058420994310155738
20, 9, -0.00022377832519952144, 0.00025207861578200729
20, 10, -0.00001261622530409225, 0.00024995698473855124
20, 11, -0.00002535044623692094, 0.00009086379832818524
20, 12, -0.00002326376262026055, 0.00003211228217258302
20, 13, -0.00000951674446187297, 0.00002236361544761397
20, 14, -0.00000933364187990593, 0.00000528538496538422
20, 15, -0.00000259936274201557, 0.00000566898490441493
20, 16, -0.00000175814487819308, 0.00000295690531808195
20, 17, -0.00000133486240656148, 0.00000201380737220561
20, 18, -0.00000271054733487453, 0.00000048843338511762
20, 19, 0.00000075100456720111, 0.00000430654106025042
20, 20, 0.00000012892305679850, 0.00000434906428603173
20, 21, -0.00000084805643048916, 0.00000245828189392008
20, 22, -0.00000026881774042354, 0.00000289476195595207
20, 23, -0.00000039280234884387, 0.00000322182324178877
20, 24, 0.00000042308725755328, 0.00000356963309182842
20, 25, -0.00000016277612021569, 0.00000342046922254773
19, 5, -0.00789840007270022938, -0.00019918214538732631
19, 6, -0.00122345033385307177, 0.00273858140404856839
19, 7, -0.00080343484495174367, 0.00110031831595826962
19, 8, -0.00073856581520919859, 0.00015882123995947321
19, 9, -0.00021928811841677377, 0.00021643777351548310
19, 10, -0.00004103064269166542, 0.00021524779339544473
19, 11, -0.00009259159003108991, 0.00001294808827287237
19, 12, -0.00001561806734400902, 0.00004024962018011198
19, 13, -0.00000699049463090421, 0.00002009962411886905
19, 14, -0.00000649311948676895, 0.00000770017239829607
19, 15, -0.00000022384552940191, 0.00000710764407271536
19, 16, -0.00000260487242406954, 0.00000514388078394151
19, 17, -0.00000209685348137509, 0.00000386904561529264
19, 18, -0.00000135630181377226, 0.00000492241546122744
19, 19, 0.00000065101641644861, 0.00000653056241904259
19, 20, -0.00000131497448412245, 0.00000560901209941135
19, 21, -0.00000071765852999594, 0.00000598671251714511
19, 22, -0.00000141992274753886, 0.00000522665333436276
19, 23, -0.00000206506771985986, 0.00000408165739101645
19, 24, -0.00000202196328243106, 0.00000430080012024344
19, 25, 0.00000115102801537193, 0.00000743093824303997
18, 5, -0.00131164754579622851, 0.00653342636714068434
18, 6, -0.00167674263912951423, 0.00218036994166502865
18, 7, -0.00089410128743240623, 0.00050229474999114246
18, 8, -0.00059736110589678085, 0.00028269560277612395
18, 9, -0.00029942032271299468, 0.00018264516903682501
18, 10, -0.00006891084455910756, 0.00016562820032447532
18, 11, -0.00004638128100499555, 0.00005729181958980739
18, 12, -0.00001325900797293882, 0.00005012070481737123
18, 13, -0.00002428700138478698, 0.00000089373863676764
18, 14, -0.00001014582534838584, 0.00000598333665977093
18, 15, -0.00000660787324748455, 0.00000653823819739394
18, 16, -0.00000674774057935073, 0.00000621616503328076
18, 17, -0.00000281748154866958, 0.00000944766287438482
18, 18, 0.00000206803077191844, 0.00001336557464726105
18, 19, -0.00000265976699605032, 0.00000901261094535467
18, 20, -0.00000367826161309277, 0.00000917318958218911
18, 21, -0.00000664176808089203, 0.00000634338813604676
18, 22, -0.00000167864655792867, 0.00001117305367851580
18, 23, -0.00001540999000876218, -0.00000349137816301761
18, 24, -0.00000315533345165048, 0.00000961948457575640
18, 25, -0.00000333007359641562, 0.00001051994977316089
17, 5, -0.00095707660146505166, 0.00607164180522053957
17, 6, -0.00113097184041344276, 0.00229677610690589423
17, 7, -0.00034694588366084391, 0.00154041503275914008
17, 8, -0.00010364420253964490, 0.00083972012096264525
17, 9, -0.00015816279522438764, 0.00035362627826229743
17, 10, -0.00012019234639336964, 0.00011030959989455916
17, 11, -0.00009801153567840054, 0.00002068566910407572
17, 12, -0.00005299810742254771, -0.00000159917519656329
17, 13, -0.00114201889583947038, 0.00034023186864986377
17, 14, -0.00003732092780642208, -0.00001242020998623835
17, 15, -0.00003837668775118912, -0.00001423916121041663
17, 16, -0.00003064887060461207, -0.00000913695442107677
17, 17, -0.00004134378221137056, -0.00001707281205835733
17, 18, -0.00004245500905384590, -0.00001720727252217693
17, 19, -0.00003561673950802544, -0.00001119338599869449
17, 20, -0.00005178874158583096, -0.00001857752295639887
17, 21, -0.00004176556970236257, -0.00001774630391314057
17, 22, -0.00002913478058722437, -0.00000549466253901736
17, 23, -0.00003475253558124967, -0.00001230340884826966
17, 24, -0.00002847352615941300, -0.00000324571356007465
17, 25, -0.00003112672045326528, -0.00000969076604433659
16, 5, -0.00150867603353396144, 0.00505012812957073790
16, 6, -0.00262293032864252713, 0.00025367355872065464
16, 7, -0.00078432551818047314, 0.00104305419631792293
16, 8, -0.00052630097090566657, 0.00029653094998659322
16, 9, -0.00011456225304187995, 0.00034816946018236705
16, 10, -0.00011683421637720377, 0.00011355024598983939
16, 11, -0.00007040499453182886, 0.00004910970018119715
16, 12, -0.00003829089753477786, 0.00002493253243343205
16, 13, -0.00003006243692263015, 0.00001774503296620238
16, 14, -0.00003696380152916788, 0.00000841892526754094
16, 15, -0.00002660032772744292, 0.00001878216441314140
16, 16, -0.00004754328869839797, -0.00000053486006116921
16, 17, -0.00003901682432888342, 0.00000673058586626573
16, 18, -0.00004274672627839551, 0.00000406415002731656
16, 19, -0.00004711240365727338, -0.00000135210312291694
16, 20, -0.00002282417716151812, 0.00001787168226134587
16, 21, -0.00004896810798189598, -0.00000394345261085396
16, 22, -0.00003581316722231150, 0.00000691624609505432
16, 23, -0.00003809683146637189, 0.00000085124119110414
16, 24, -0.00011281648943549652, -0.00001639697873889299
16, 25, -0.00003134532347133096, 0.00001069990786645020
15, 5, 0.00027584816518374557, 0.00618749576970706490
15, 6, -0.00299754791797811251, 0.00016248352667271927
15, 7, -0.01117638640608861408, 0.00433489050470419520
15, 8, -0.00015921672844104891, 0.00077396899176231874
15, 9, -0.00016079936450096654, 0.00028904236703290243
15, 10, 0.00003538622040874391, 0.00026257589099368386
15, 11, -0.00001114791762137898, 0.00014274766968722861
15, 12, -0.00000302611130348539, 0.00008329442409274322
15, 13, -0.00104828780931848567, 0.00043819514200987093
15, 14, 0.00006052641599101737, 0.00013812352865048730
15, 15, 0.00002703414381281287, 0.00011326913629616255
15, 16, 0.00004797206591934514, 0.00011587913751477926
15, 17, 0.00003870740923786166, 0.00012758580244187387
15, 18, -0.00024035972421513621, 0.00017322086059992582
15, 19, 0.00002666908373827067, 0.00011881024452875792
15, 20, 0.00003751011500609208, 0.00012027150125169400
15, 21, 0.00005415114410454805, 0.00013679298873200439
15, 22, 0.00004707424995894341, 0.00013143737169798593
15, 23, 0.00008030206982628372, 0.00015106966843326776
15, 24, 0.00003252658076110995, 0.00011539220266305804
15, 25, 0.00001134740090239005, 0.00012767722222970125
14, 5, -0.00800148825370081834, 0.00899264072469828021
14, 6, -0.00218770447622253488, 0.00130352909750340758
14, 7, -0.00087891271373892032, 0.00079023718100384847
14, 8, -0.00054807234018982979, 0.00049493773102140160
14, 9, -0.00038313629041067550, 0.00013803879459666263
14, 10, -0.00017547996903995497, 0.00009165054006245285
14, 11, -0.00010591349486699382, 0.00006971969566615283
14, 12, -0.00021807600141554481, -0.00007301044239873428
14, 13, -0.00013037474572056394, 0.00002687188922925075
14, 14, -0.00015916562091046826, -0.00000277475747710677
14, 15, -0.00016723308355879652, 0.00000274420915196251
14, 16, -0.00016056595201259207, -0.00000833563727326271
14, 17, -0.00016005727695873889, 0.00001290309298289720
14, 18, -0.00020779223327135074, -0.00004719223615268480
14, 19, -0.00021575484682529044, -0.00004755193337056728
14, 20, -0.00002595053464067291, 0.00011912916676657607
14, 21, -0.00022666199436512520, -0.00008166405284336625
14, 22, -0.00015964634455292522, 0.00001187741392122096
14, 23, -0.00018393756811582252, -0.00001608073087719409
14, 24, -0.00027771672883192440, -0.00008665791013134965
14, 25, -0.00016294880145360519, 0.00001488066974508656
13, 5, -0.00199248099014738556, 0.00389183776206461669
13, 6, -0.00142660549542927492, 0.00200221400888577058
13, 7, -0.00142603828101351446, 0.00033035513566603532
13, 8, -0.00126706181641142879, 0.00045136910249155097
13, 9, -0.00017736228188384838, 0.00028089614336459964
13, 10, -0.00014299832051963677, 0.00016305472454375698
13, 11, -0.00020208885037973669, 0.00008739233799491466
13, 12, 0.00004066592261063549, 0.00033363085562175922
13, 13, -0.00009582557018699189, 0.00023031835504047795
13, 14, 0.00004932161084457028, 0.00031735059808035715
13, 15, -0.00010923797344623632, 0.00016110433934670443
13, 16, -0.00010649282487094925, 0.00016384684706734787
13, 17, -0.00013402270637967415, 0.00015551175555187055
13, 18, -0.00009223147924668673, 0.00020579928219807540
13, 19, -0.00015301300701400059, 0.00013079773445412492
13, 20, -0.00003850464312650971, 0.00025602643703109010
13, 21, -0.00115312992634047668, 0.00035015219124058219
13, 22, -0.00004537661645042973, 0.00024289821349042544
13, 23, -0.00020506866289130823, 0.00025556189160138388
13, 24, 0.00001503189537279301, 0.00029313553086454051
13, 25, -0.00027826113022371026, 0.00000094772930171787
12, 5, -0.00145029480424790176, 0.00406100482960972120
12, 6, -0.00199085331914286654, 0.00181564898366840042
12, 7, -0.01155998800050955615, 0.00393837282678827401
12, 8, 0.00003605678181140969, 0.00100250844251487461
12, 9, -0.00273680686707918064, 0.00122353535611650563
12, 10, -0.00021458578770866110, 0.00043072843169436506
12, 11, -0.00012277721621991482, 0.00050050260676084762
12, 12, -0.00001872036079085873, 0.00053102228233268102
12, 13, -0.00041292711253133353, 0.00021005065947479165
12, 14, 0.00012530153981967493, 0.00063576429386724752
12, 15, -0.00001862941130065135, 0.00053000935971122881
12, 16, 0.00008948341037816543, 0.00057573849092232678
12, 17, -0.00112522398014157561, 0.00044195288060893041
12, 18, 0.00004929896064173177, 0.00060488130008605403
12, 19, -0.00267317857593534934, 0.00129063013498430810
12, 20, -0.00029448358803013550, 0.00026145904235653437
12, 21, 0.00007294304248755911, 0.00061538337460583306
12, 22, -0.00020624203375386673, 0.00047304426203295061
12, 23, 0.00004986590975575241, 0.00054928205920430845
12, 24, -0.00000804256888444816, 0.00051999543442738543
12, 25, -0.00118470118714794148, 0.00042991761943709752
11, 5, -0.00123375377156848768, 0.00545049266718470194
11, 6, -0.00095192403224674579, 0.00242888645669031653
11, 7, -0.00289617181637960358, 0.00145348219850004569
11, 8, -0.00109512736855286509, 0.00072831822690685338
11, 9, -0.00030397590466524067, 0.00065452596255222086
11, 10, -0.00252330546025169959, 0.00155060393959466380
11, 11, -0.01211255161389165891, 0.00329643647267239669
11, 12, -0.00059583487281426428, 0.00037499054000761313
11, 13, -0.00086656992983777815, 0.00018248521335408096
11, 14, -0.00056727828122158188, 0.00052436643613645016
11, 15, -0.00108643294368357965, -0.00002742040755513429
11, 16, -0.00091765634930777973, 0.00018073679873097532
11, 17, -0.00060097589771445162, 0.00043459697062179527
11, 18, -0.00088684663690497901, 0.00034671912863379470
11, 19, -0.00065948775718371357, 0.00035396230477225651
11, 20, -0.00071607067396905599, 0.00035605684203636749
11, 21, -0.00028242048045375179, 0.00072049826466926770
11, 22, -0.00058676455112057955, 0.00028288442375618635
11, 23, 0.00044808648525245941, 0.00145979012934777520
11, 24, -0.00057173967777678872, 0.00046104034031486512
11, 25, -0.00366701525691501794, 0.00062233159168802719
10, 5, -0.00440780589210412743, 0.00329039338720668855
10, 6, -0.00663325369076713141, -0.00092654167255182751
10, 7, -0.00575143956217639453, -0.00331768317271446652
10, 8, -0.00698907872450741253, -0.00257850326055366914
10, 9, -0.00735433636887952887, -0.00307624525013927216
10, 10, -0.00734362016960862958, -0.00300245311716645447
10, 11, -0.00437130088366184839, -0.00250058912726937050
10, 12, -0.00872257770214558865, -0.00282404941523287491
10, 13, -0.00433998061572871824, -0.00244040912133049789
10, 14, -0.00432716484243961252, -0.00258380452029595593
10, 15, -0.00643498039455115984, -0.00226697875607074616
10, 16, -0.00382645987208421641, -0.00209081928104082500
10, 17, -0.00339040884670050932, -0.00145089348931193535
10, 18, -0.00524850733060183532, -0.00266668236566365872
10, 19, -0.01802365689570841270, -0.00174443464346320243
10, 20, -0.00771737932382960887, -0.00189495755782781048
10, 21, -0.00543457731060762242, -0.00268322573664410598
10, 22, -0.00389037163044089144, -0.00236312394542284501
10, 23, -0.00493544120248737717, -0.00318981804242209326
10, 24, -0.00666549121186602467, -0.00248582710724260924
10, 25, -0.00640070772682790889, -0.00224323292428215771
9, 5, -0.00799726287200273021, 0.00903889812018052359
9, 6, -0.00144371066042490353, 0.00474736970132049081
9, 7, -0.00812159330760611059, 0.00776167587098378770
9, 8, 0.00142531719644824195, 0.00674720568111101225
9, 9, -0.00122020085269007117, 0.00546997260570384995
9, 10, 0.00136975986867916627, 0.00633557307486949141
9, 11, 0.00209038819622740660, 0.00751080937825840053
9, 12, 0.00422920935441447807, 0.00734143077953312850
9, 13, -0.00581544106227467605, 0.01021319926207029521
9, 14, -0.00338508736181673906, 0.00421322474749460420
9, 15, -0.00053666789161976522, 0.00579850774818022920
9, 16, 0.00013866360971821279, 0.00575472298657716055
9, 17, -0.00055504884452596678, 0.00691473266742870588
9, 18, -0.01324800212405492436, 0.00887852576808331392
9, 19, -0.00749238619182773270, 0.00883151124385912582
9, 20, 0.00375332271337294916, 0.00750766849190163781
9, 21, -0.00783873945100042359, 0.00859617906546813852
9, 22, 0.00172818868354381473, 0.00710905198471739868
9, 23, 0.00047528961362980999, 0.00545207037159782006
9, 24, 0.00065059734587225981, 0.00607028189729663138
9, 25, 0.00146589732807835427, 0.00670136128662049673
8, 5, -0.01629018865315373307, 0.00199696311623214981
8, 6, -0.01876393712590749413, 0.00403047611952146549
8, 7, -0.02310335429586435341, -0.00025138463544623069
8, 8, -0.01081674949489750889, -0.00288529834233842031
8, 9, -0.00642210942462314357, 0.00098119940853297598
8, 10, -0.01211989914760949229, 0.00487615327947337439
8, 11, -0.02189548548465595351, 0.00028297050597644001
8, 12, -0.01587661793859389270, 0.00104792538635048622
8, 13, -0.01390500130851295840, -0.00510901688525160474
8, 14, -0.02324853758210384744, -0.00078185495818173037
8, 15, -0.00477049860785249639, 0.00141180424119165021
8, 16, -0.01825875445252740994, -0.00108176379462054592
8, 17, -0.03327057946047762976, -0.00244593222194637583
8, 18, -0.01845939708301030935, 0.00456391390051822700
8, 19, -0.00660005088802722781, 0.00074731488378188991
8, 20, -0.02628574833839684641, -0.00295344761883733348
8, 21, -0.02236907985577263336, 0.00043798167637975650
8, 22, -0.02452659293612370617, -0.00205706682817220245
8, 23, -0.02635271850203383878, -0.00369450688441669284
8, 24, -0.01816087355875612222, -0.00075750860613406010
8, 25, -0.00746713224121662439, -0.00003560632592857242
7, 5, -0.03291561464076796228, -0.01978575535871925778
7, 6, -0.03313487160675902127, -0.02075378420088370285
7, 7, -0.05206111777071090879, -0.02452255021855847400
7, 8, -0.04040113343367349868, -0.02158314279484335046
7, 9, -0.03341936139649711451, -0.01981016297032935081
7, 10, -0.03108780465683035066, -0.01865949742060324379
7, 11, -0.03070598667402934731, -0.01998740010218682042
7, 12, -0.05276672088776512837, -0.02807862910917062471
7, 13, -0.04998193019356034217, -0.02202678528629520294
7, 14, -0.05337355434975708107, -0.02583888176948218734
7, 15, -0.04429791426082632655, -0.02560410248131761782
7, 16, -0.05464400696366619736, -0.02612755535804399051
7, 17, -0.04436625966368612506, -0.02497886035116920686
7, 18, -0.05606845447071467925, -0.02865464537421054045
7, 19, -0.05270622919003953299, -0.02816836193262931345
7, 20, -0.04262233844837121088, -0.02393036932558767135
7, 21, -0.03919420430437655506, -0.01957509470010504460
7, 22, -0.02967682153717138976, -0.01908820554852433404
7, 23, -0.04064191999812508810, -0.02223249634570228367
7, 24, -0.03950638989046936778, -0.02006066290635033500
7, 25, -0.05175769573632964249, -0.02422655973070103608
6, 5, 0.01042494988395279050, 0.03029715973055364941
6, 6, -0.02593977581990173503, 0.01786058503238979051
6, 7, -0.01867146153537801306, 0.02379148895013934173
6, 8, -0.00371204119809890633, 0.02767351911300006823
6, 9, -0.00503825122512083397, 0.02440122904146536237
6, 10, 0.00434535044579273562, 0.03016403797881327120
6, 11, 0.00712588663471564257, 0.03038492595646558395
6, 12, 0.00639278328260617368, 0.03642149239809489014
6, 13, -0.00838032094607675873, 0.02322336748295660350
6, 14, -0.00681361528623221097, 0.02239585938681189561
6, 15, -0.01989520914139847677, 0.01809946378519667123
6, 16, -0.00315444709944300364, 0.02850554112854854563
6, 17, -0.00475946965357533329, 0.02219509167410416151
6, 18, -0.01129219099701032555, 0.02417711540807529827
6, 19, 0.00784380425104650586, 0.03196800123458266168
6, 20, -0.00969973666882509994, 0.02396722389420383875
6, 21, -0.00411953139000458685, 0.02528143108550231014
6, 22, 0.01350494569445260216, 0.03663074383314800925
6, 23, -0.03737666384610087433, 0.00559231716075733049
6, 24, 0.00227469987822407141, 0.03008069731834188063
6, 25, -0.00274798380236541614, 0.02184370074043060980
5, 5, -0.07684618351479390042, -0.04238226659762293902
5, 6, -0.10078902578356531416, -0.05346096862528125493
5, 7, -0.05570417198257203439, -0.02141238663560577835
5, 8, -0.07681830798889091594, -0.03075197116106190981
5, 9, -0.08378618590384460940, -0.04804500465289866795
5, 10, -0.08513700001282421825, -0.04325388912191750757
5, 11, -0.07004005587852403514, -0.02820912349142936856
5, 12, -0.08977581734567430249, -0.04956949340978897278
5, 13, -0.07179241443164821601, -0.03324872407695263904
5, 14, -0.08237251559114090738, -0.03624268541234210161
5, 15, -0.07477751947596572579, -0.03584948716228841120
5, 16, -0.08749027251211313749, -0.04089266557544266045
5, 17, -0.06568635573796846594, -0.02448266112037225314
5, 18, -0.08151503241065380378, -0.04037266475026826673
5, 19, -0.05799020317687796078, -0.02649306692411597386
5, 20, -0.08219404555656015243, -0.03932699336617656583
5, 21, -0.09594842865087258033, -0.05236413286199307487
5, 22, -0.07612281295875930609, -0.03263685957704431928
5, 23, -0.06278806276278620091, -0.02869907913324175330
5, 24, -0.08817074226440667351, -0.04490951752702883326
5, 25, -0.08497751232850933589, -0.04386638883695371388
4, 5, -0.27870750671065874782, -0.23287618736253040685
4, 6, -0.28659852191201085070, -0.23984826591885366476
4, 7, -0.27975202692444567365, -0.23388339852662942686
4, 8, -0.27361070833605549701, -0.22834692821721294664
4, 9, -0.27046526840220042054, -0.22266260209448751617
4, 10, -0.29549808127437260374, -0.24592762805201984211
4, 11, -0.29090849573169419440, -0.24341848259746312610
4, 12, -0.28004817173392937413, -0.23298424915273033275
4, 13, -0.28200829293561258115, -0.23384347322652024315
4, 14, -0.27770462164484799317, -0.23248520008015863270
4, 15, -0.30012784152146948502, -0.25350024159159673109
4, 16, -0.29485945322136031255, -0.24678810326626268723
4, 17, -0.30462625976900364888, -0.25859644565139833228
4, 18, -0.28726962066753647385, -0.23830132680491758479
4, 19, -0.29537549960304221308, -0.24287990712173010421
4, 20, -0.27541389031461327441, -0.22973717145440253340
4, 21, -0.30771895906651924868, -0.26055084608633560794
4, 22, -0.27472859805093347019, -0.23182331621307647462
4, 23, -0.29089831335151072889, -0.24516888679183110322
4, 24, -0.27504439513227035841, -0.22917835343670683868
4, 25, -0.27653782416165945124, -0.23084915730827840208
3, 5, -0.26648661858024647042, -0.17151700707273431767
3, 6, -0.26672927134476726030, -0.17141614719633330166
3, 7, -0.26965429249600730843, -0.17512176307391458252
3, 8, -0.26915420586970995043, -0.16928490374702320764
3, 9, -0.23592222257966052879, -0.13855484502971079919
3, 10, -0.24016604381592354667, -0.13711946143049463798
3, 11, -0.24473200063492175915, -0.15392850787373882349
3, 12, -0.30950959224525320668, -0.21430679938280847163
3, 13, -0.26414198046028236622, -0.16929920414709553889
3, 14, -0.28614013089064982420, -0.19182025925668738653
3, 15, -0.29412804144155724195, -0.19502280695399462629
3, 16, -0.28190568388313774761, -0.19021167321448390064
3, 17, -0.28524426095627447575, -0.18497456879616025471
3, 18, -0.29357334130247514370, -0.20067508521173016423
3, 19, -0.25120376716783787696, -0.15541372461997307597
3, 20, -0.30824262567623239573, -0.22272878201479273663
3, 21, -0.28270372613252042759, -0.18964258706819495104
3, 22, -0.28207920045861728520, -0.18118516829339548213
3, 23, -0.26598397647251903475, -0.17254957776648618961
3, 24, -0.28171259450091634680, -0.18864585951369119976
3, 25, -0.21530738852080053003, -0.12016067666425819804
2, 5, 0.14018709663181438962, 0.19562125823991194373
2, 6, 0.12637768208357030852, 0.17706606974471461591
2, 7, 0.12892721635935078250, 0.17662008083889663146
2, 8, 0.16221697110519472940, 0.21899424519233473552
2, 9, 0.13856478128259580584, 0.19390325828784010787
2, 10, 0.13182112148992569667, 0.18873803682420947636
2, 11, 0.12418236518467412610, 0.17538691878958029280
2, 12, 0.12641340091489258746, 0.18081916620834062592
2, 13, 0.13887866852272578999, 0.19479499424085999770
2, 14, 0.15325423529788995136, 0.21346907114325058830
2, 15, 0.13723712645144481304, 0.19250316071914641558
2, 16, 0.13591484265798509101, 0.19123495074839641505
2, 17, 0.13615719627654357393, 0.19238199836955080513
2, 18, 0.13730868181273905848, 0.19124566308876508880
2, 19, 0.11710587986226704549, 0.17081812813284291686
2, 20, 0.12323145500068299896, 0.17705378544896860360
2, 21, 0.10432655196544701748, 0.15185696145061841622
2, 22, 0.15967483143110550170, 0.21538756060920793978
2, 23, 0.12681553300980255572, 0.18214288066014636125
2, 24, 0.12646052683491135205, 0.18109029907037690887
2, 25, 0.12318136352347443252, 0.17800264218992362109
